Timestamp,Date,Company_Name,Product_ID,Product_Category,Product_SubCategory,Region/Location,Customer_Gender,Price,Discount (%),Marketing_Spend,Holiday_Flag,Season,Stock_Level,Competitor_Price,Units_Sold
2021-06-19 03:53:20,2022-05-08,Uniqlo,P00234,Clothing,Kurta,East India,Female,1672.47,15.9,1146.94,0,Summer,226,1771.64,17
2022-02-28 11:15:48,2023-12-03,Levi's,P00199,Clothing,Jackets,East India,Female,8477.77,19.5,257.14,0,Winter,300,8229.47,18
2023-01-21 19:36:46,2023-06-27,Croma,P00336,Electronics,Smartphone,East India,Male,10877.29,10.3,650.92,0,Summer,40,10173.38,5
2022-03-24 15:45:09,2022-12-25,H&M,P00032,Clothing,Accessories,East India,Female,753.18,41.1,193.19,1,Winter,96,756.83,24
2020-06-15 04:17:41,2023-06-11,Decathlon,P00264,Footwear,Sandals,West India,Male,2579.52,4.9,370.78,0,Summer,108,2570.16,12
2024-07-20 10:28:20,2022-11-09,Nike,P00113,Footwear,Sandals,South India,Male,4781.67,29.0,223.87,0,Festive,72,4513.68,9
2020-07-23 22:08:21,2022-03-16,Reliance Digital,P00318,Electronics,Smartwatch,East India,Male,9259.4,12.0,673.23,0,Summer,24,8882.21,6
2021-11-06 13:42:08,2023-06-30,Max Fashion,P00276,Footwear,Sneakers,West India,Male,7496.42,1.8,1251.94,0,Summer,68,7420.69,14
2024-09-12 11:13:42,2022-07-15,Adidas,P00146,Clothing,Accessories,West India,Female,406.74,7.4,534.91,0,Monsoon,148,391.32,18
2020-02-18 08:57:10,2022-01-29,Zara,P00006,Clothing,Saree,North India,Female,2735.44,7.0,568.57,0,Winter,45,2752.51,15
2022-01-18 12:33:47,2023-12-07,Croma,P00340,Electronics,Smartphone,East India,Male,15679.75,5.8,554.78,0,Winter,27,15818.68,6
2021-04-01 23:20:42,2022-01-16,Nike,P00108,Clothing,Saree,North India,Female,7314.35,6.1,510.91,0,Winter,332,7801.49,16
2024-04-09 17:07:38,2023-02-27,Decathlon,P00260,Footwear,Sandals,West India,Male,834.02,12.6,236.21,0,Winter,58,892.01,7
2024-08-01 04:48:41,2023-08-12,Reliance Trends,P00071,Footwear,Sandals,East India,Male,4279.0,5.3,604.29,0,Monsoon,30,4317.54,8
2024-10-30 09:35:02,2023-08-16,Croma,P00340,Electronics,Smartphone,West India,Male,14768.1,11.5,202.66,0,Monsoon,28,15332.85,5
2024-12-26 15:37:25,2023-02-09,Puma,P00162,Footwear,Sneakers,West India,Male,9044.41,15.9,515.03,0,Winter,104,8998.9,11
2020-07-08 06:35:21,2023-09-28,Nike,P00100,Clothing,Kurta,South India,Female,963.68,7.5,985.74,0,Monsoon,260,947.24,12
2022-09-04 02:58:29,2023-06-15,Croma,P00327,Electronics,Laptop,East India,Male,91989.29,19.5,701.11,0,Summer,18,95638.23,8
2024-12-03 04:36:16,2023-09-06,H&M,P00033,Clothing,Jeans,West India,Female,1200.65,6.4,811.5,0,Monsoon,140,1153.48,9
2024-01-29 06:16:35,2022-03-18,Adidas,P00143,Footwear,Sandals,South India,Male,2844.31,29.2,549.35,1,Summer,163,2887.8,18
2022-05-02 00:52:47,2022-08-17,Decathlon,P00244,Footwear,Sneakers,North India,Male,7098.05,10.9,937.36,0,Monsoon,166,6533.66,10
2021-03-03 07:00:07,2022-10-24,Uniqlo,P00224,Clothing,Kurta,West India,Female,1397.94,22.2,1214.92,1,Festive,92,1493.29,35
2023-03-16 19:23:18,2023-05-25,Uniqlo,P00214,Clothing,Kurta,East India,Female,1109.35,22.2,230.6,0,Summer,180,1070.38,14
2020-04-23 04:21:24,2023-12-16,Nike,P00120,Clothing,Jackets,South India,Female,6916.79,10.8,58.5,0,Winter,141,7179.86,25
2024-08-06 02:39:02,2023-07-27,Puma,P00168,Footwear,Shoes,North India,Male,2766.23,9.5,378.63,0,Monsoon,58,2568.91,13
2022-02-23 21:41:56,2023-06-22,Croma,P00349,Electronics,Smartphone,West India,Male,35749.58,7.0,392.14,0,Summer,56,34744.13,3
2022-04-12 00:35:12,2023-08-06,Uniqlo,P00217,Clothing,Accessories,South India,Female,1224.02,5.0,188.07,0,Monsoon,190,1152.17,10
2021-09-24 23:35:21,2023-09-07,Reliance Digital,P00322,Electronics,Smartphone,South India,Male,55088.33,15.2,292.98,0,Monsoon,27,54201.29,6
2023-10-28 15:25:14,2022-11-22,Uniqlo,P00217,Clothing,Accessories,South India,Female,1276.25,22.1,267.04,0,Festive,295,1265.02,18
2024-06-08 03:08:01,2022-12-29,H&M,P00054,Clothing,Jeans,South India,Female,2949.3,8.1,582.47,0,Winter,242,2971.35,17
2022-01-10 06:29:14,2023-10-31,Levi's,P00208,Clothing,Jeans,South India,Female,2511.74,47.1,816.22,0,Festive,280,2668.22,33
2021-04-13 23:29:20,2022-12-25,Reliance Trends,P00080,Clothing,Accessories,North India,Female,555.64,25.5,421.51,1,Winter,289,559.62,24
2024-09-03 21:01:20,2023-12-07,Puma,P00151,Clothing,Jeans,North India,Female,3294.0,10.4,1196.11,0,Winter,111,3327.27,18
2020-04-03 11:11:35,2022-11-20,H&M,P00055,Clothing,Kurta,West India,Female,1966.62,29.1,1149.94,0,Festive,79,2055.57,20
2021-05-03 03:26:41,2023-11-29,Zara,P00005,Clothing,Kurta,West India,Female,959.54,14.5,483.98,0,Festive,172,1020.6,21
2021-06-19 15:15:37,2022-11-22,H&M,P00035,Footwear,Shoes,South India,Male,11964.61,30.8,648.98,0,Festive,224,12494.32,15
2024-12-01 00:19:35,2023-09-17,Croma,P00349,Electronics,Smartphone,North India,Male,37995.24,12.1,165.12,0,Monsoon,24,40668.13,11
2021-06-05 06:49:32,2022-06-14,Nike,P00119,Footwear,Sneakers,South India,Male,14496.09,11.2,758.5,0,Summer,111,15037.13,11
2021-01-11 07:51:10,2023-07-27,Levi's,P00197,Clothing,Kurta,South India,Female,2310.03,11.8,516.81,0,Monsoon,45,2335.11,14
2020-12-29 10:08:15,2023-08-27,H&M,P00054,Clothing,Jeans,North India,Female,3416.05,23.1,207.6,0,Monsoon,83,3295.49,21
2021-07-29 03:07:14,2023-03-31,Decathlon,P00259,Clothing,Jackets,North India,Female,7106.63,4.5,241.09,0,Summer,102,7473.27,9
2021-06-29 23:18:53,2022-06-02,Decathlon,P00262,Footwear,Shoes,South India,Male,12227.83,7.4,713.18,0,Summer,111,11947.44,11
2020-02-20 13:44:05,2022-05-07,Croma,P00343,Electronics,Laptop,North India,Male,55204.42,5.4,680.48,0,Summer,26,59424.66,8
2024-06-09 20:44:54,2022-07-12,Reliance Digital,P00312,Electronics,Headphones,North India,Male,2597.56,9.0,397.29,0,Monsoon,45,2499.11,6
2023-12-04 05:42:06,2023-09-19,Zara,P00002,Clothing,T-Shirts,West India,Female,1349.74,15.3,1423.87,0,Monsoon,287,1452.18,16
2023-03-24 18:17:43,2023-06-14,Reliance Trends,P00082,Clothing,Jackets,West India,Female,7546.09,16.9,416.59,0,Summer,226,7531.39,11
2020-05-20 18:31:44,2022-01-10,Croma,P00350,Electronics,Smartphone,North India,Male,55774.17,12.6,1850.31,0,Winter,27,60214.54,8
2024-04-27 01:29:50,2022-04-02,Zara,P00005,Clothing,Kurta,North India,Female,1006.59,17.4,338.67,0,Summer,267,1005.46,18
2023-04-14 23:40:54,2022-05-19,Puma,P00174,Clothing,Kurta,West India,Female,1209.07,19.5,198.23,0,Summer,33,1161.96,24
2020-02-04 19:26:13,2023-04-26,Adidas,P00139,Footwear,Sneakers,North India,Male,6213.37,5.4,510.72,0,Summer,93,6370.69,13
2022-07-06 23:58:02,2023-03-25,Levi's,P00193,Clothing,Jackets,North India,Female,9627.46,9.5,125.37,0,Summer,150,9977.33,8
2023-03-03 20:23:22,2022-11-29,Adidas,P00138,Clothing,Saree,South India,Female,7355.98,23.8,216.57,0,Festive,129,7180.22,27
2020-10-15 18:08:38,2022-12-06,Max Fashion,P00297,Clothing,Kurta,West India,Female,2709.06,8.3,132.58,0,Winter,57,2747.36,18
2020-07-10 17:34:00,2022-02-21,Nike,P00116,Footwear,Sneakers,East India,Male,13959.17,14.9,329.65,0,Winter,76,14238.14,10
2024-09-14 05:05:37,2023-12-08,H&M,P00044,Footwear,Shoes,South India,Male,11326.34,2.4,386.52,0,Winter,129,11769.73,11
2022-09-19 02:34:30,2023-04-11,Croma,P00346,Electronics,Smartwatch,East India,Male,24980.42,2.9,1212.05,0,Summer,58,24880.0,5
2020-09-21 05:57:55,2023-12-19,Max Fashion,P00289,Clothing,T-Shirts,South India,Female,722.73,10.2,738.34,0,Winter,86,699.78,15
2024-02-08 08:21:29,2023-04-20,Uniqlo,P00219,Clothing,Accessories,North India,Female,2083.25,7.0,198.73,0,Summer,106,1926.64,9
2023-08-01 10:29:10,2023-02-05,H&M,P00056,Clothing,Jeans,East India,Female,3359.92,7.7,112.14,0,Winter,109,3564.92,16
2021-08-28 19:18:55,2023-03-15,Decathlon,P00242,Clothing,Jeans,South India,Female,3582.91,4.2,831.38,0,Summer,151,3631.11,15
2022-08-19 01:19:05,2023-08-28,Decathlon,P00258,Footwear,Shoes,East India,Male,8147.94,10.4,19.14,0,Monsoon,106,7766.18,6
2022-09-09 23:54:51,2023-10-19,Zara,P00001,Clothing,Jeans,West India,Female,1890.5,11.7,186.36,0,Festive,225,1966.56,16
2020-04-18 08:02:12,2023-08-21,Max Fashion,P00289,Clothing,T-Shirts,North India,Female,679.65,6.7,346.2,0,Monsoon,235,672.69,14
2021-09-08 21:23:20,2023-05-24,Nike,P00103,Footwear,Sandals,North India,Male,1906.96,18.2,792.64,0,Summer,176,1933.21,18
2023-11-20 23:40:30,2022-06-02,Max Fashion,P00292,Footwear,Sneakers,North India,Male,1806.52,6.1,501.98,0,Summer,74,1851.89,10
2021-07-20 15:11:45,2023-05-29,Adidas,P00149,Clothing,T-Shirts,West India,Female,424.17,1.3,662.06,0,Summer,180,432.79,23
2023-02-23 17:32:43,2023-05-18,Reliance Trends,P00084,Clothing,Kurta,North India,Female,906.51,14.3,594.59,0,Summer,34,957.46,13
2022-10-20 11:37:55,2023-11-07,Zara,P00026,Clothing,Saree,East India,Female,7495.47,9.6,353.89,0,Festive,79,7229.93,37
2023-09-21 08:57:53,2022-01-06,Puma,P00175,Clothing,Kurta,West India,Female,2294.69,7.6,989.94,0,Winter,52,2387.54,10
2022-10-26 15:31:48,2023-05-15,Uniqlo,P00223,Clothing,T-Shirts,North India,Female,493.5,11.8,612.56,0,Summer,127,496.65,24
2020-05-23 03:45:54,2023-10-23,Adidas,P00129,Footwear,Sneakers,North India,Male,1658.27,25.9,589.71,0,Festive,186,1629.59,9
2023-09-06 19:41:51,2023-12-18,Adidas,P00142,Clothing,Accessories,West India,Female,902.89,5.0,686.45,0,Winter,250,861.72,8
2023-08-04 08:42:01,2022-04-28,Croma,P00346,Electronics,Smartwatch,West India,Male,26806.28,15.7,820.0,0,Summer,33,27890.92,6
2020-10-12 22:04:13,2023-04-30,Reliance Digital,P00302,Electronics,Smartwatch,East India,Male,23445.54,3.1,680.63,0,Summer,50,23812.24,5
2020-02-10 12:28:31,2023-08-24,Max Fashion,P00298,Clothing,Jackets,North India,Female,4081.64,10.2,533.95,0,Monsoon,233,4254.68,23
2023-02-26 13:24:46,2023-10-28,Adidas,P00135,Clothing,Kurta,West India,Female,2611.53,15.5,1927.25,0,Festive,75,2655.43,22
2020-09-25 21:01:13,2023-11-10,H&M,P00055,Clothing,Kurta,East India,Female,2275.21,22.7,127.0,0,Festive,129,2348.88,23
2021-11-29 09:57:48,2023-04-13,H&M,P00056,Clothing,Jeans,North India,Female,3376.95,19.7,217.01,0,Summer,257,3633.03,17
2020-01-05 22:14:02,2022-06-10,Reliance Trends,P00076,Clothing,Accessories,East India,Female,2393.64,6.0,10.11,0,Summer,277,2343.19,13
2024-08-09 20:38:17,2022-09-27,Reliance Digital,P00319,Electronics,Headphones,West India,Male,3601.06,1.9,668.63,0,Monsoon,59,3607.98,5
2020-11-08 11:09:39,2022-02-25,Croma,P00339,Electronics,Headphones,East India,Male,9545.72,21.9,140.81,0,Winter,34,9235.58,4
2022-04-15 07:59:40,2022-08-16,Adidas,P00132,Clothing,Jeans,West India,Female,1459.53,9.9,197.56,0,Monsoon,73,1565.88,10
2020-05-10 08:35:25,2022-05-29,H&M,P00042,Footwear,Sneakers,West India,Male,7735.24,21.6,1718.25,0,Summer,189,7941.94,17
2023-02-15 02:41:55,2022-02-15,Nike,P00110,Clothing,Jeans,North India,Female,1099.47,23.6,245.16,0,Winter,319,1072.77,14
2023-08-28 15:24:25,2022-05-24,Reliance Trends,P00070,Clothing,Saree,South India,Female,9344.45,12.0,1260.79,0,Summer,71,8708.56,12
2024-08-30 07:20:48,2023-09-24,Max Fashion,P00284,Clothing,Jeans,West India,Female,1210.01,13.1,545.94,0,Monsoon,291,1259.66,12
2022-07-03 01:13:24,2022-12-06,Adidas,P00126,Footwear,Sandals,South India,Male,2409.03,10.7,74.66,0,Winter,170,2409.12,7
2023-03-20 03:48:20,2023-02-17,Croma,P00348,Electronics,Smartphone,South India,Male,10908.5,15.8,318.5,0,Winter,61,10662.64,6
2021-05-09 22:41:15,2023-06-04,Max Fashion,P00296,Clothing,Accessories,West India,Female,1543.98,5.6,633.54,0,Summer,215,1559.0,16
2023-11-27 09:58:16,2022-12-10,Puma,P00179,Footwear,Sneakers,West India,Male,14956.29,3.4,377.16,0,Winter,124,14831.31,14
2024-06-28 07:08:22,2023-01-22,Max Fashion,P00298,Clothing,Jackets,North India,Female,3894.8,17.6,586.64,0,Winter,58,3726.37,33
2024-08-04 12:31:02,2023-04-18,Levi's,P00197,Clothing,Kurta,South India,Female,2468.8,3.6,448.77,0,Summer,117,2656.24,17
2024-09-29 17:44:15,2022-10-02,Decathlon,P00261,Clothing,Jackets,West India,Female,6985.61,18.6,1298.66,1,Festive,129,7106.47,17
2024-01-07 22:32:40,2022-12-19,Nike,P00101,Clothing,Saree,North India,Female,1683.47,3.5,137.42,0,Winter,211,1567.59,11
2020-08-13 17:00:59,2022-03-07,Reliance Trends,P00061,Clothing,Saree,West India,Female,4703.53,14.9,318.63,0,Summer,92,5072.33,20
2020-04-05 04:18:06,2022-03-20,Levi's,P00183,Clothing,T-Shirts,East India,Female,1343.81,6.0,267.46,0,Summer,104,1303.59,30
2023-08-25 02:14:21,2023-08-21,Max Fashion,P00297,Clothing,Kurta,East India,Female,2667.71,10.5,922.66,0,Monsoon,216,2778.61,17
2023-02-01 20:50:01,2023-09-28,Zara,P00009,Clothing,Jeans,South India,Female,2409.12,23.1,490.34,0,Monsoon,204,2398.59,19
2020-08-28 21:22:53,2022-07-21,Levi's,P00206,Clothing,Kurta,West India,Female,736.94,17.4,647.73,0,Monsoon,87,763.34,24
2023-03-17 11:13:35,2023-10-24,Reliance Digital,P00318,Electronics,Smartwatch,West India,Male,8003.3,20.0,540.41,1,Festive,44,7808.45,12
2022-01-05 13:10:37,2023-07-12,H&M,P00054,Clothing,Jeans,North India,Female,3355.44,13.2,228.18,0,Monsoon,69,3279.35,16
2020-03-10 05:05:21,2022-04-23,Puma,P00180,Clothing,Kurta,South India,Female,1037.96,5.3,1318.31,0,Summer,282,1078.33,12
2021-02-16 06:54:26,2022-04-01,Nike,P00104,Clothing,Jeans,North India,Female,2495.19,19.6,664.01,0,Summer,179,2340.93,13
2023-01-18 20:11:46,2022-05-21,Adidas,P00126,Footwear,Sandals,West India,Male,2291.12,1.9,412.88,0,Summer,83,2252.32,12
2024-06-09 17:23:53,2022-10-16,H&M,P00034,Clothing,Jeans,West India,Female,3301.28,47.9,1070.51,0,Festive,51,3334.76,24
2023-03-27 01:19:29,2023-12-31,Puma,P00165,Footwear,Sneakers,South India,Male,2477.52,9.6,1937.39,0,Winter,121,2603.56,12
2022-07-29 12:51:43,2023-08-12,Max Fashion,P00298,Clothing,Jackets,North India,Female,4011.24,6.0,584.94,0,Monsoon,235,4265.93,11
2024-09-15 00:44:29,2023-02-15,Decathlon,P00270,Footwear,Sneakers,North India,Male,5001.89,3.3,322.25,0,Winter,28,5235.34,8
2024-11-11 00:32:35,2023-01-12,Max Fashion,P00289,Clothing,T-Shirts,North India,Female,754.51,4.6,351.87,0,Winter,193,757.07,11
2021-03-08 11:31:10,2023-01-19,Nike,P00118,Clothing,Jeans,East India,Female,1437.67,6.8,962.26,0,Winter,177,1529.38,16
2023-12-03 05:34:16,2022-06-01,Nike,P00092,Clothing,Saree,North India,Female,7709.98,4.2,398.09,0,Summer,175,7155.36,10
2022-11-08 17:13:25,2023-09-19,Nike,P00100,Clothing,Kurta,East India,Female,993.27,23.0,55.28,0,Monsoon,235,1038.17,15
2020-12-31 22:12:19,2022-11-15,Reliance Trends,P00087,Footwear,Sandals,East India,Male,3922.56,24.9,464.85,0,Festive,81,3991.15,11
2024-02-20 23:50:34,2023-01-04,Uniqlo,P00234,Clothing,Kurta,West India,Female,1703.16,5.2,1567.59,0,Winter,205,1762.36,15
2022-06-22 10:40:28,2023-08-29,Adidas,P00124,Footwear,Shoes,West India,Male,2182.81,16.9,188.32,0,Monsoon,82,2240.33,11
2021-03-04 15:46:11,2023-07-14,Levi's,P00203,Clothing,Jackets,North India,Female,3417.63,28.2,732.66,0,Monsoon,38,3550.18,16
2022-07-11 02:51:09,2023-12-04,H&M,P00032,Clothing,Accessories,West India,Female,832.2,9.4,1020.78,0,Winter,214,869.42,22
2021-07-28 09:31:08,2023-04-07,H&M,P00039,Clothing,Jackets,West India,Female,6842.04,7.6,448.26,0,Summer,128,6715.33,9
2020-10-27 00:55:47,2022-01-12,Nike,P00094,Footwear,Sneakers,North India,Male,8591.65,19.5,537.62,0,Winter,145,8527.38,12
2022-05-20 22:59:08,2022-06-05,Zara,P00010,Footwear,Shoes,South India,Male,9468.99,11.9,333.79,0,Summer,153,10182.23,11
2023-06-05 11:54:32,2023-11-15,Uniqlo,P00215,Clothing,Kurta,North India,Female,2497.69,37.2,1377.28,0,Festive,249,2519.5,21
2023-09-15 19:18:45,2023-04-22,Nike,P00100,Clothing,Kurta,South India,Female,962.66,23.2,229.02,1,Summer,261,885.75,15
2021-07-04 00:01:37,2023-02-05,Decathlon,P00244,Footwear,Sneakers,East India,Male,6803.49,11.5,848.23,0,Winter,224,7115.1,12
2021-03-13 19:15:19,2022-06-26,H&M,P00058,Clothing,Jackets,South India,Female,3754.94,3.9,150.33,0,Summer,112,3732.28,10
2022-11-04 12:47:09,2022-12-07,Reliance Digital,P00320,Electronics,Smartphone,West India,Male,25213.45,5.7,411.45,0,Winter,9,25710.74,6
2023-10-27 20:40:40,2022-02-26,Zara,P00019,Clothing,Kurta,North India,Female,1791.08,1.6,353.18,0,Winter,190,1815.6,17
2022-04-01 06:09:26,2023-03-24,Nike,P00117,Clothing,T-Shirts,North India,Female,1215.79,1.0,52.05,0,Summer,223,1276.57,19
2022-04-07 16:18:05,2022-07-22,Adidas,P00136,Clothing,Saree,East India,Female,3975.84,8.1,595.11,0,Monsoon,154,3974.45,23
2020-11-22 22:56:57,2023-11-28,Croma,P00327,Electronics,Laptop,South India,Male,95103.52,24.2,266.04,0,Festive,61,101752.14,8
2022-07-01 08:01:03,2023-09-25,Max Fashion,P00296,Clothing,Accessories,East India,Female,1757.47,12.0,602.29,0,Monsoon,94,1708.73,17
2024-02-19 06:43:57,2022-07-21,Zara,P00013,Clothing,Jeans,East India,Female,3240.71,13.6,72.37,0,Monsoon,228,3270.36,12
2022-09-17 23:24:52,2022-11-26,Nike,P00101,Clothing,Saree,North India,Female,1593.42,17.8,514.91,0,Festive,88,1491.3,30
2024-04-20 11:00:12,2022-12-29,Puma,P00155,Footwear,Sneakers,West India,Male,15241.0,8.6,158.94,0,Winter,230,16144.86,9
2020-01-09 23:12:22,2023-03-30,Reliance Trends,P00082,Clothing,Jackets,South India,Female,7331.43,11.4,247.0,0,Summer,131,7400.61,15
2021-01-27 11:44:17,2022-12-22,Reliance Trends,P00088,Footwear,Shoes,South India,Male,7400.9,6.6,1190.26,0,Winter,151,7939.51,13
2024-03-23 22:54:07,2022-08-04,Nike,P00105,Clothing,T-Shirts,East India,Female,1479.24,7.1,720.45,0,Monsoon,106,1484.3,10
2024-11-19 23:30:40,2023-07-09,Adidas,P00130,Clothing,Saree,North India,Female,5463.99,8.5,710.83,0,Monsoon,266,5627.39,12
2020-06-03 15:56:37,2022-01-23,Max Fashion,P00272,Clothing,Accessories,North India,Female,2536.81,1.9,697.29,0,Winter,93,2405.52,18
2023-05-25 13:50:58,2022-06-04,Zara,P00014,Clothing,Kurta,North India,Female,1259.17,13.0,359.52,0,Summer,242,1171.54,14
2022-11-29 02:07:45,2022-07-05,Adidas,P00128,Clothing,Jackets,South India,Female,8291.58,12.9,641.86,0,Monsoon,287,8171.02,11
2022-05-04 17:36:44,2022-09-06,H&M,P00060,Clothing,Accessories,West India,Female,1243.13,10.6,161.13,0,Monsoon,60,1205.91,12
2023-11-28 04:13:37,2022-05-14,Uniqlo,P00227,Clothing,T-Shirts,North India,Female,1591.57,8.5,349.74,0,Summer,84,1568.09,14
2021-10-18 09:35:26,2022-11-17,Zara,P00017,Clothing,T-Shirts,South India,Female,721.46,30.2,494.5,0,Festive,172,745.37,17
2022-05-15 02:26:52,2023-01-25,H&M,P00045,Clothing,Jeans,South India,Female,1635.7,4.0,1356.75,0,Winter,254,1543.02,10
2021-07-05 20:42:15,2023-03-10,H&M,P00038,Clothing,Accessories,West India,Female,608.17,2.3,298.06,0,Summer,218,572.58,16
2024-10-05 19:52:52,2022-01-22,Adidas,P00124,Footwear,Shoes,South India,Male,2145.05,4.2,104.57,0,Winter,67,2194.47,11
2022-05-19 22:12:21,2023-08-23,Reliance Trends,P00064,Clothing,Kurta,East India,Female,1599.34,3.4,211.2,0,Monsoon,216,1523.23,13
2020-06-30 11:25:21,2023-10-27,Decathlon,P00253,Footwear,Shoes,North India,Male,10711.38,34.6,91.5,0,Festive,114,11525.54,10
2024-02-17 07:37:33,2022-05-05,Decathlon,P00262,Footwear,Shoes,North India,Male,11258.85,12.3,1200.26,0,Summer,20,11049.25,9
2021-05-14 22:53:52,2022-03-20,Nike,P00112,Footwear,Shoes,South India,Male,2606.38,14.1,624.76,0,Summer,40,2445.13,17
2023-11-07 06:05:21,2022-02-20,Nike,P00102,Footwear,Sneakers,East India,Male,11097.23,7.9,285.23,0,Winter,54,11465.7,9
2020-10-06 21:33:27,2023-12-29,H&M,P00049,Clothing,Kurta,South India,Female,1774.4,15.4,655.43,0,Winter,130,1765.69,15
2023-07-27 22:00:15,2022-06-25,Max Fashion,P00277,Footwear,Sneakers,South India,Male,12093.35,18.5,378.25,0,Summer,101,12678.5,10
2023-04-25 02:11:11,2022-09-10,Uniqlo,P00227,Clothing,T-Shirts,North India,Female,1541.06,21.7,1083.53,0,Monsoon,40,1550.12,14
2020-01-20 09:48:35,2022-09-03,Zara,P00023,Footwear,Sandals,East India,Male,1822.74,12.3,409.14,0,Monsoon,93,1680.83,8
2020-07-23 18:41:13,2022-04-16,Croma,P00332,Electronics,Laptop,West India,Male,132414.85,8.7,324.77,0,Summer,42,137428.67,4
2022-12-27 20:41:21,2022-07-12,Levi's,P00185,Clothing,Accessories,North India,Female,911.19,2.6,435.87,0,Monsoon,235,884.89,17
2020-10-11 04:15:39,2022-11-12,Reliance Trends,P00064,Clothing,Kurta,North India,Female,1441.59,25.5,245.55,0,Festive,150,1425.84,25
2024-11-19 11:27:22,2022-10-29,Puma,P00157,Clothing,Saree,North India,Female,6687.14,37.6,270.74,0,Festive,327,6757.35,23
2020-01-04 04:28:52,2023-07-02,Max Fashion,P00283,Clothing,Jeans,East India,Female,1816.76,1.5,323.77,0,Monsoon,166,1766.86,12
2023-12-12 01:03:51,2023-12-17,Adidas,P00149,Clothing,T-Shirts,South India,Female,466.47,14.4,1252.3,0,Winter,268,475.96,16
2020-09-24 17:34:23,2022-09-25,Croma,P00327,Electronics,Laptop,North India,Male,111343.91,17.3,505.03,0,Monsoon,59,110554.28,7
2021-07-31 15:55:44,2022-06-19,Puma,P00169,Clothing,Accessories,East India,Female,369.64,23.4,418.44,0,Summer,237,359.58,17
2020-09-08 06:09:57,2023-07-05,Adidas,P00133,Clothing,Jackets,West India,Female,2837.66,14.5,405.96,0,Monsoon,199,2615.42,12
2023-01-31 22:54:32,2023-03-31,Reliance Digital,P00314,Electronics,Laptop,North India,Male,163535.14,20.2,566.53,0,Summer,50,161893.6,6
2023-09-30 20:41:27,2023-10-13,Adidas,P00132,Clothing,Jeans,South India,Female,1513.92,18.7,603.6,0,Festive,270,1434.6,22
2024-11-04 09:53:00,2022-10-19,Levi's,P00197,Clothing,Kurta,North India,Female,2441.05,25.4,813.16,0,Festive,84,2454.28,18
2021-09-12 03:58:06,2023-07-18,Adidas,P00135,Clothing,Kurta,South India,Female,3089.06,9.0,178.78,0,Monsoon,111,3071.3,18
2020-04-11 23:50:10,2022-05-21,H&M,P00035,Footwear,Shoes,North India,Male,12451.65,5.7,34.84,0,Summer,189,13133.44,7
2020-08-08 05:12:31,2022-05-26,Uniqlo,P00220,Clothing,Accessories,West India,Female,2504.02,12.0,276.66,0,Summer,65,2671.38,13
2022-09-02 06:50:00,2023-03-01,Levi's,P00185,Clothing,Accessories,West India,Female,918.73,17.9,800.03,0,Summer,225,865.71,14
2020-01-15 07:15:40,2022-11-10,Zara,P00005,Clothing,Kurta,North India,Female,1066.99,44.3,1335.7,0,Festive,265,1037.73,20
2022-03-07 16:29:05,2022-07-03,Reliance Trends,P00071,Footwear,Sandals,West India,Male,4241.34,30.2,302.07,0,Monsoon,107,4385.66,17
2024-04-15 10:23:11,2023-10-26,Croma,P00342,Electronics,Headphones,North India,Male,10501.57,22.3,629.44,0,Festive,10,10675.72,10
2024-10-11 08:56:00,2023-12-14,Decathlon,P00241,Footwear,Sneakers,East India,Male,13825.82,17.8,286.61,0,Winter,211,14760.0,9
2022-06-29 10:18:57,2022-05-08,Max Fashion,P00297,Clothing,Kurta,East India,Female,2567.95,17.1,574.37,0,Summer,146,2383.09,15
2021-03-13 14:28:50,2022-10-14,Croma,P00331,Electronics,Headphones,South India,Male,7341.76,27.0,244.94,0,Festive,9,6850.66,9
2023-07-07 18:45:01,2022-09-10,Levi's,P00193,Clothing,Jackets,West India,Female,9854.74,4.4,320.72,0,Monsoon,285,9090.93,11
2023-07-04 10:16:07,2023-12-01,Puma,P00168,Footwear,Shoes,South India,Male,2996.98,15.5,328.98,0,Winter,225,3071.67,10
2021-02-12 13:43:41,2023-01-21,Croma,P00339,Electronics,Headphones,East India,Male,9096.28,6.6,503.08,0,Winter,60,8871.48,4
2022-05-16 21:52:32,2022-08-18,Uniqlo,P00236,Clothing,Saree,East India,Female,7389.83,2.8,100.52,0,Monsoon,178,7186.17,14
2020-12-25 01:18:22,2022-09-28,Max Fashion,P00294,Clothing,Jackets,West India,Female,4448.19,16.5,1005.4,0,Monsoon,62,4656.9,14
2020-09-30 16:31:26,2023-02-19,Max Fashion,P00298,Clothing,Jackets,West India,Female,3542.86,25.8,698.0,0,Winter,123,3348.67,28
2024-01-13 02:03:45,2022-07-17,Decathlon,P00248,Clothing,Saree,South India,Female,10115.15,1.0,613.41,0,Monsoon,217,10446.66,15
2022-08-23 19:00:03,2022-11-19,Puma,P00165,Footwear,Sneakers,South India,Male,2687.89,40.9,785.75,0,Festive,81,2867.96,10
2021-10-24 10:38:27,2022-02-25,Reliance Digital,P00312,Electronics,Headphones,North India,Male,2647.97,6.6,447.68,0,Winter,27,2612.34,6
2020-04-20 08:41:17,2022-07-22,Reliance Trends,P00071,Footwear,Sandals,North India,Male,3617.72,9.6,575.06,0,Monsoon,121,3648.41,10
